RecordID_Int,ParcelNumber,StreetNumber,StreetName,Unit,StateCode,TaxType,Zone,TaxDist,Legal,Acreage,GPIN
4806,230051003,300,10TH ST SW,,1.0 Residential (Urban),Taxable,RN-A,,LOT 3 TENTH & GROVE,0.038,17654
4807,230051004,302,10TH ST SW,,1.0 Residential (Urban),Taxable,RN-A,,LOT 4 TENTH & GROVE,0.03,17655
4808,230051005,304,10TH ST SW,,1.0 Residential (Urban),Taxable,RN-A,,LOT 5 TENTH & GROVE,0.03,17656
4809,230051006,1005,KING ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 6 TENTH & GROVE,0.029,17657
4811,230053000,1001,KING ST,,1.0 Residential (Urban),Taxable,RN-A,,PT LOT 9 FIFE ESTATE,0.08,7544
4812,230054000,1000,KING ST,,3.0 Multi-Family,Taxable,RN-A,,LOT 43 FIFE ESTATE,0.165,7672
4813,230055000,1001,CHERRY AVE,,3.0 Multi-Family,Taxable,R-B,,LOT 59 FIFE ESTATE,0.165,7809
4814,230056000,1003,CHERRY AVE,,3.0 Multi-Family,Taxable,R-B,,LOT 60 FIFE ESTATE,0.165,7826
4815,230057000,1002,KING ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 44 FIFE ESTATE,0.165,7698
4816,230058000,1004,KING ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 45,0.165,7716
4817,230058100,1006,KING ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 46,0.165,7735
4818,230059000,1005,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 61 FIFE ESTATE,0.165,7837
4819,230060000,1007,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 62 & PT 63 FIFE ESTATE,0.179,7857
4820,230061000,1009,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT A FIFE ESTATE,0.165,7875
4821,230062000,1008,KING ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 47 FIFE ESTATE,0.16,7748
4822,230063000,1010,KING ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 48 FIFE ESTATE,0.165,7771
4823,230064000,1011,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT B FIFE ESTATE,0.138,7889
4824,230065000,1013,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,01,LOT C FIFE ESTATE,0.138,7903
4825,230066000,1015,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT D FIFE ESTATE,0.138,7922
4826,230067000,1017,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT E FIFE ESTATE,0.138,7935
4827,230068000,402,JONES ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT F FIFE ESTATE,0.2,7844
4828,230069000,400,JONES ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT G FIFE ESTATE,0.2,7785
4829,230070000,403,JONES ST,,3.0 Multi-Family,Taxable,RN-A,,LOT D BK 1 FIFE ESTATE,0.12,7895
4830,230070100,401,JONES ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT C BK 1 FIFE ESTATE,0.127,7832
4831,230070200,1104,KING ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT B BK 1 FIFE ESTATE,0.146,7858
4832,230070300,1106,KING ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT A BK 1 FIFE ESTATE,0.146,7873
4833,230071000,1101,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT A BK 1 FIFE ESTATE,0.168,7956
4834,230072000,1103,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOTS B & C BK 1 FIFE ESTATE,0.295,7969
4835,230073000,1111,CHERRY AVE,,3.0 Multi-Family,Taxable,R-B,,PT LOT 70 BK 1 FIFE ESTATE,0.133,8016
4836,230073100,1107,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,PT LOTS 69 & 70 BK 1 FIFE EST,0.14,7998
4837,230074000,1108,KING ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 73 FIFE ESTATE,0.183,7887
4838,230075000,1110,KING ST,,1.0 Residential (Urban),Taxable,RN-A,,PT LOT 72 FIFE ESTATE,0.091,7907
4839,230076000,1112,KING ST,,1.0 Residential (Urban),Taxable,RN-A,,PT LOT 72 FIFE ESTATE,0.092,7920
4840,230077000,1113,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 71 FIFE ESTATE,0.182,8035
4841,230078000,1200,KING ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 102 BK 6 FIFE ESTATE,0.164,8027
4842,230079000,1204,KING ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 103 BK 6 FIFE ESTATE,0.165,8042
4843,230080000,405,SPRING ST,,1.0 Residential (Urban),Taxable,R-B,,PT LOTS 120 & 121 BK 6 FIFE ES,0.16,8156
4844,230081000,407,SPRING ST,,1.0 Residential (Urban),Taxable,R-B,,PT LOTS 120 & 121 BK 6 FIFE ES,0.131,8226
4845,230082000,1254,BINGLER ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 119 BK 6 FIFE ESTATE,0.165,8191
4846,230082100,1244,BINGLER ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 118 BK 6 FIFE ESTATE,0.165,8210
4847,230083000,1206,KING ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 104 FIFE ESTATE,0.165,8057
4848,230084000,0,KING ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 105 FIFE ESTATE,0.165,8075
4849,230085000,1208,KING ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 106  BK 6 FIFE EST,0.164,8095
4850,230085001,418,HANOVER ST,,1.0 Residential (Urban),Taxable,RN-A,,REVISED LOT 117 FIFE ESTATE,0.16,17525
4851,230086000,410,HANOVER ST,,1.0 Residential (Urban),Taxable,RN-A,,REVISED LOT 116 FIFE ESTATE,0.16,17526
4852,230087000,1210,KING ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 107 FIFE ESTATE,0.156,8111
4853,230088000,1300,KING ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 108  BK 5 FIFE EST,0.165,8144
4854,230088A00,1302,KING ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 109 BK 5 FIFE EST,0.165,14162
4855,230089000,1304,KING ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 110 BK 5 FIFE LOTS,0.165,8178
4856,230090000,1306,KING ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 111 BK 5 FIFE ESTATE,0.165,8199
4857,230091000,1311,NUNLEY ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 11 BK 5 FIFE ESTATE,0.129,14363
4858,230091100,1309,NUNLEY ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 12 BK 5 FIFE ESTATE,0.1,14364
4859,230091200,1307,NUNLEY ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 13 BK 5 FIFE ESTATE,0.1,14365
4860,230091300,1305,NUNLEY ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 14 BK 5 FIFE ESTATE,0.1,14366
4861,230091400,1303,NUNLEY ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 15 BK 5 FIFE ESTATE,0.089,14367
4862,230091500,1301,NUNLEY ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 16 BK 5 FIFE ESTATE,0.13,14368
4863,230092000,501,HANOVER ST,,1.0 Residential (Urban),Taxable,RN-A,,"LOT 127,PT 128&PAR Y BK 7 FIFE",0.2114,8423
4864,230092100,0,PATON ST,,7.8 Ex Benelovent Charitable,Exempt,R-B,,LOT 1A PATON ST CONDO COMMON AREA,0.5,15066
4865,2300921A0,516,PATON ST,,1.0 Residential (Urban),Taxable,R-B,,UNIT 3 BLDG A PATON ST CONDO,0,15066
4866,2300921B0,518,PATON ST,,1.0 Residential (Urban),Taxable,R-B,,UNIT 1 BLDG A PATON ST CONDO,0,15066
4867,2300921C0,520,PATON ST,,1.0 Residential (Urban),Taxable,R-B,,UNIT 4 BLDG A PATON ST CONDO,0,15066
4868,2300921D0,522,PATON ST,,1.0 Residential (Urban),Taxable,R-B,,UNIT 2 BLDG A PATON ST CONDO,0,15066
4869,230092E00,1347,FRANCIS FIFE WAY,,3.0 Multi-Family,Taxable,R-B,,UNIT 1 BLDG B PATON ST CONDO,0,15066
4870,230092F00,1345,FRANCIS FIFE WAY,,3.0 Multi-Family,Taxable,R-B,,UNIT 2 BLDG B PATON ST CONDO,0,15066
4871,230092G00,1343,FRANCIS FIFE WAY,,1.0 Residential (Urban),Taxable,R-B,,UNIT 3 BLDG B PATON ST CONDO,0,15066
4872,230092H00,1341,FRANCIS FIFE WAY,,1.0 Residential (Urban),Taxable,R-B,,UNIT 4 BLDG B PATON ST CONDO,0,15066
4873,230093000,500,HANOVER ST,,1.0 Residential (Urban),Taxable,R-B,,LOT X FIFE'S ADDITION,0.18,8375
4874,230093100,502,HANOVER ST,,1.0 Residential (Urban),Taxable,R-B,,LOT Y FIFE'S ADDITION,0.14,8438
4875,230094000,1201,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,PT LOTS 122 & 123 FIFE ESTATE,0.189,8318
4876,230094100,1207,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 124-A FIFE ESTATE,0.276,17152
4877,230094101,511,HANOVER ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 10 PH 2 PATON ST,0.074,15028
4878,230094110,515,HANOVER ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 11 PH 2 PATON ST,0.075,15029
4879,230094200,512,PATON ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 2 PH 2 PATON ST,0.047,15036
4880,230094300,508,PATON ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 3A PH 2 PATON ST,0.047,15035
4881,230094400,1312,NUNLEY ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT A1 PH 2 PATON ST,0.028,15034
4882,230094500,1310,NUNLEY ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT B1 PH 2 PATON ST,0.041,15033
4883,230094700,1306,NUNLEY ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT C1 PH 2 PATON ST,0.02,15031
4885,230094800,1304,NUNLEY ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 8 PH 2 PATON ST,0.048,15030
4886,230094900,507,HANOVER ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 9PH 2 PATON ST,0.088,15027
4887,230095000,1211,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 138 BK 8 FIFE ESTATE,0.152,8460
4888,230096000,1215,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 137 BK 8 FIFE ESTATE,0.191,8504
4889,230097000,504,HANOVER ST,,1.0 Residential (Urban),Taxable,R-B,,LOT B BK 8 FIFE ADD,0.164,8516
4890,230098000,506,HANOVER ST,,3.0 Multi-Family,Taxable,R-B,,LOT A BK B FIFE ADD,0.215,8576
4891,230099000,1223,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 151 & STRIP,0.18,8677
4892,230100000,1303,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,"LOTS 149,150,PT 141,148 FIFE A",0.38,8753
4893,230101000,1305,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,"LOTS 139,140,PT 141,PAR L,J&H",0.313,8793
4894,230102000,1305,CHERRY AVE,,3.0 Multi-Family,Taxable,R-B,,LOT 147&PT 146&148 FIFE ADDITION,0.27,8862
4895,230103000,1309,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,"LOTS 144,145 & F,G&PT 146 FIFE",0.286,8949
4896,230104000,1119,FOREST HILLS AVE,,3.0 Multi-Family,Taxable,R-B,,LOT 1 & STR BK C FOREST HILLS,0.3,9049
4897,230105000,1117,FOREST HILLS AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 2 & STR BK C FOREST HILLS,0.193,9050
4898,230105100,1111,FOREST HILLS AVE,,3.0 Multi-Family,Taxable,R-B,,LOT 3 & STR BK C FOREST HILLS,0.186,9051
4899,230105200,1109,FOREST HILLS AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 4 BK C FOREST HILLS,0.17,9054
4900,230105300,1113,FOREST HILLS AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 5 BK C FOREST HILLS,0.172,9055
4901,230105400,1103,FOREST HILLS AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 6 BK C FOREST HILLS,0.172,9057
4902,230105500,1101,FOREST HILLS AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 7 BK C FOREST HILLS,0.172,9061
4903,230105600,1043,FOREST HILLS AVE,,1.0 Residential (Urban),Taxable,R-B,,LOTS 8 & 7A BK C FOREST HILLS,0.312,9063
4904,230105700,1041,FOREST HILLS AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 9 BK C FOREST HILLS,0.187,9059
4905,230105800,1039,FOREST HILLS AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 10 BK C FOREST HILLS,0.187,9052
4906,230106000,1126,FOREST HILLS AVE,,3.0 Multi-Family,Taxable,R-B,,LOT 9&PAR A BK B FOREST HILLS,0.211,9243
4907,230107000,1404,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 8 & PT 7 BK B FOREST HILLS,0.258,9298
4908,230108000,1408,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 6 & PT 7 BK B FOREST HILLS,0.258,9375
4909,230109000,1410,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 5 BK B FOREST HILLS,0.18,9471
4910,230110000,1412,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 4 BK B FOREST HILLS,0.189,9550
4911,230111000,1414,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 3 BK B FOREST HILLS,0.189,9605
4912,230112000,1416,CHERRY AVE,,3.0 Multi-Family,Taxable,R-B,,LOT 2 BK B FOREST HILLS,0.198,9654
4913,230113000,1418,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 1 BK B SEC 1 FOREST HILLS,0.181,9694
4914,230114000,1419,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT A-13 & TRI LOT BK A MICHIE,0.161,9607
4915,230114100,1421,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-A,,LOTS 1 & 2 MICHIE-ADDINGTON,0.117,9445
4916,230115000,1417,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT A-12 BK A,0.14,9428
4917,230116000,1415,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT A-11 BK A,0.147,9400
4918,230117000,1413,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 10 BK A MICHIE-ADDINGTON,0.223,9363
4919,230118000,1411,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT A-9 BK A MICHIE-ADDINGTON,0.224,9321
4920,230119000,1409,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT A-8 BK A MICHIE-ADDINGTON,0.195,9286
4921,230120000,1407,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT A-7 BK A MICHIE-ADDINGTON,0.2,9227
4922,230121000,1405,CHERRY AVE,,3.0 Multi-Family,Taxable,R-B,,LOT A-6 BK A MICHIE-ADDINGTON,0.195,9188
4923,230122000,1403,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT A-5 BK A MICHIE-ADDINGTON,0.195,9151
4924,230123000,1401,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,"LOTS A-4,C & A BK A MICHIE-ADD",0.298,9082
4925,230124000,1401,BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 1 BK C PINECREST,0,8815
4926,230125000,1403,BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 2 BK C PINECREST,0.168,8828
4927,230126000,1405,BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 3 BK C PINECREST,0.166,8838
4928,230128000,0,PATON ST,,1.0 Residential (Urban),Taxable,CV,,PATON ST RESIDUE COMMON SPACE,0.91,8468
4929,230128100,519,PATON ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 1 PATON STREET,0.0624,15005
4930,230128101,501,PATON ST,,7.8 Ex Benelovent Charitable,Exempt,RN-A,,LOT 10 PATON STREET,0.0828,14996
4931,230128200,517,PATON ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 2 PATON STREET,0.0506,15004
4932,230128300,515,PATON ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 3 PATON STREET,0.0506,15003
4933,230128400,513,PATON ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 4 PATON STREET,0.0506,15002
4934,230128500,511,PATON ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 5 PATON STREET,0.0506,15001
4935,230128600,509,PATON ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 6 PATON STREET,0.0506,15000
4936,230128700,507,PATON ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 7 PATON STREET,0.05,14999
4937,230128800,505,PATON ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 8 PATON STREET,0.0514,14998
4938,230128900,503,PATON ST,,1.0 Residential (Urban),Taxable,RN-A,,LOT 9 PATON STREET,0.0498,14997
4939,230130000,301,PATON ST,,3.0 Multi-Family,Taxable,RN-A,,LOT 10 ROCK CREEK WOODS,0.489,7931
4940,230130100,303,PATON ST,,3.0 Multi-Family,Taxable,RN-A,,LOT 9 ROCK CREEK WOODS,0.167,7987
4941,230130200,305,PATON ST,,3.0 Multi-Family,Taxable,RN-A,,LOT 8 ROCK CREEK WOODS,0.167,8045
4942,230130300,307,PATON ST,,3.0 Multi-Family,Taxable,RN-A,,LOT 7 ROCK CREEK WOODS,0.441,8054
4943,230130400,309,PATON ST,,3.0 Multi-Family,Taxable,RN-A,,LOT 6 ROCK CREEK WOODS,0.288,8155
4944,230130500,401,PATON ST,,3.0 Multi-Family,Taxable,RN-A,,LOT 5 ROCK CREEK WOODS,0.288,8214
4945,230130600,403,PATON ST,A&B,3.0 Multi-Family,Taxable,RN-A,,LOT 4 ROCK CREEK WOODS,0.623,8255
4946,230130700,405,PATON ST,,3.0 Multi-Family,Taxable,RN-A,,LOT 3 ROCK CREEK WOODS,0.165,8301
4947,230130800,407,PATON ST,,3.0 Multi-Family,Taxable,RN-A,,LOT 2 ROCK CREEK WOODS,0.169,8353
4948,230130900,409,PATON ST,,3.0 Multi-Family,Taxable,RN-A,,LOT 1 ROCK CREEK WOODS,0.167,8409
4949,230131000,124,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 1 BAKER HEIGHTS,0.248,8021
4950,230131100,126,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 2 BAKER HEIGHTS,0.265,7974
4951,230131200,127,NORTH BAKER ST,,3.0 Multi-Family,Taxable,R-A,,LOT 3 BAKER HEIGHTS,0.204,8007
4952,230132000,125,NORTH BAKER ST,,3.0 Multi-Family,Taxable,R-A,,LOT 4A BAKER HEIGHTS,0.192,8093
4955,230135000,1613,GROVE ST EXT,,3.0 Multi-Family,Taxable,R-A,,.651 ACRES,0.651,8180
4956,230136000,122,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 16A BK C PINECREST,0.206,8134
4957,230137000,120,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 15A BK C PINECREST,0.269,8135
4958,230138000,118,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 14 BK C PINECREST,0.165,8272
4959,230139000,116,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 13 BK C PINECREST,0.165,8334
4960,230140000,114,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 12 BK C PINECREST,0.165,8397
4961,230141000,112,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 11 BK C PINECREST,0.165,8451
4962,230142000,110,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 10 BK C PINECREST,0.165,8532
4963,230143000,108,NORTH BAKER ST,,3.0 Multi-Family,Taxable,R-A,,LOT 9 BK C PINECREST,0.165,8602
4964,230144000,106,NORTH BAKER ST,,3.0 Multi-Family,Taxable,R-A,,LOT 8 BK C PINECREST,0.16,8664
4965,230145000,104,NORTH BAKER ST,,3.0 Multi-Family,Taxable,R-A,,LOT 7 BK C PINECREST,0.164,8731
4966,230146000,102,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 6 BK C PINECREST,0.145,8802
4967,230147000,100,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 5 BK C PINECREST,0.141,8856
4968,230148000,1407,BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 4 BK C PINECREST,0.153,8853
4969,230149000,1400,BAKER ST,,3.0 Multi-Family,Taxable,R-A,,LOT 1 BK A PINECREST,0.163,9014
4970,230150000,1402,BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 2 BK A PINECREST,0.152,9013
4971,230151000,1404,BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 3 BK A PINECREST,0.178,9066
4972,230152000,1406,BAKER ST,,3.0 Multi-Family,Taxable,R-A,,LOT 4 BK A PINECREST,0.173,9128
4973,230153000,1408,BAKER ST,,3.0 Multi-Family,Taxable,R-A,,LOT 5 BK A PINECREST,0.175,9173
4974,230154000,1410,BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 6 BK A PINECREST,0.165,9221
4975,230155000,1412,BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 7 BK A PINECREST,0.191,9277
4976,230156000,1411,BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 2 BK B PINECREST,0.164,9046
4977,230157000,1409,BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 1 BK B PINECREST,0.14,8996
4978,230158000,101,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-A,01,LOT 3 BK B PINECREST,0.157,8927
4979,230159000,103,NORTH BAKER ST,,3.0 Multi-Family,Taxable,R-A,,LOT 4&PARCEL X BK B PINECREST,0.18,8873
4980,230160000,105,NORTH BAKER ST,,3.0 Multi-Family,Taxable,R-A,,LOT 5 BK B PINECREST,0.209,8819
4981,230161000,107,NORTH BAKER ST,,3.0 Multi-Family,Taxable,R-A,,LOT 6 BK B PINECREST,0.179,8766
4982,230162000,109,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 7 BK B PINECREST,0.179,8687
4983,230163000,111,NORTH BAKER ST,,3.0 Multi-Family,Taxable,R-A,,LOT 8 BK B PINECREST,0.179,8616
4984,230164000,113,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 9 BK B PINECREST,0.179,8546
4985,230165000,115,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 10 BK B PINECREST,0.179,8479
4986,230166000,117,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 11 BK B PINECREST,0.17,8406
4987,230167000,119,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-A,,LOT 12 BK B PINECREST,0.166,8343
4988,230168000,121,NORTH BAKER ST,,3.0 Multi-Family,Taxable,R-A,,LOT 13A PINECREST,0.2,8268
4989,230168100,123,NORTH BAKER ST,,3.0 Multi-Family,Taxable,R-A,,LOT 14A PINECREST,0.169,8216
4990,230170000,308,VALLEY RD EXT,,3.0 Multi-Family,Taxable,R-A,,LOT 15 BK B PINECREST,0.281,8287
4991,230170100,310,VALLEY RD EXT,,3.0 Multi-Family,Taxable,R-A,,LOT 16 BK B PINECREST,0.211,8386
4992,230170200,312,VALLEY RD EXT,,3.0 Multi-Family,Taxable,R-A,,LOT 17 BK B PINECREST,0.2,8435
4993,230170300,316,VALLEY RD EXT,,1.0 Residential (Urban),Taxable,R-A,,LOT 1 BK B PINECREST,0.09,8529
4994,2301703A0,318,VALLEY RD EXT,,1.0 Residential (Urban),Taxable,R-A,,LOT 2 BK B PINECREST,0.095,15019
4995,230170400,320,VALLEY RD EXT,,1.0 Residential (Urban),Taxable,R-A,,LOT 3 BK B PINECREST,0.079,8601
4996,2301704A0,322,VALLEY RD EXT,,1.0 Residential (Urban),Taxable,R-A,,LOT 4 BK B PINECREST,0.084,15018
4997,230170500,400,VALLEY RD EXT,,1.0 Residential (Urban),Taxable,R-A,,LOT 5 BK B PINECREST,0.087,8672
4998,2301705A0,402,VALLEY RD EXT,,1.0 Residential (Urban),Taxable,R-A,,LOT 6 BK B PINECREST,0.164,15017
4999,230171000,1300,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,"LOT 1, STRIP & PARCEL M",0.167,8941
5000,230172000,1224,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 2 & PT 3,0.184,8874
5001,230173000,1220,CHERRY AVE,,3.0 Multi-Family,Taxable,R-B,,"LOTS 4,2,3 & PT 5 FIFE ESTATE",0.306,8775
5002,230174000,1214,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 7,0.13,8661
5003,230174100,1216,CHERRY AVE,,3.0 Multi-Family,Taxable,R-B,,LOT 6 & PT 5,0.207,8709
5004,230174200,1212,CHERRY AVE,,3.0 Multi-Family,Taxable,R-B,,LOT 8,0.138,8611
5005,230175000,1210,CHERRY AVE,,3.0 Multi-Family,Taxable,R-B,,LOT 9,0.217,8555
5006,230176000,1208,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 10,0.13,8508
5007,230177000,1206,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 11,0.137,8429
5008,230178000,1204,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 12,0.131,8387
5009,230179000,1202,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,01,LOT 13,0.116,8323
5010,230180000,1200,CHERRY AVE,,3.0 Multi-Family,Taxable,R-B,,LOTS 14 & 15,0.166,8227
5011,230181000,1104,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 11,0.148,8173
5012,230182000,1102,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 10,0.148,8161
5013,230183000,1020,CHERRY AVE,,3.0 Multi-Family,Taxable,R-B,,LOT 9,0.157,8133
5014,230184000,1018,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 8,0.163,8113
5015,230185000,1016,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 7,0.16,8096
5016,230186000,1014,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 6,0.163,8084
5017,230187000,1010,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 5,0.163,8060
5018,230188000,1008,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 4,0.183,8047
5019,230189000,1006,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 3,0.16,8030
5020,230190000,1004,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,PT LOT 2,0.08,8018
5021,230191000,1002,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 1 & PT 2,0.252,7993
5022,230192000,1000,CHERRY AVE,,7.6 Exempt Educational,Exempt,CM,,18.868 ACRES FIFE ESTATE,18.86,8105
5023,240001000,1049,FOREST HILLS AVE,,1.0 Residential (Urban),Taxable,R-B,,LOT 1 BK D FOREST HILLS,0.187,9053
